officer_name,tenure_id,tenure_idx,officer_id,post_id,officer_start_date_idx,start_date,end_date,start_order_id,start_detail_idx,end_order_id,end_detail_idx,role,manager_ids,reportee_ids,all_order_infos
S. B. P. Pattabhirama Rao,Q108507760-1,1,Q108507760,D:__department__>Ministry of Industry,0,1984-02-08,1984-11-01,1_Upload_2152.pdf,2,,-1,Minister of State,"['Q315338-3', 'Q3520007-6', 'Q3763961-2']",[],"[('1_Upload_2152.pdf', 2), ('1_Upload_2344.pdf', 36), ('1_Upload_2348.pdf', 36), ('1_Upload_2345.pdf', 33)]"
S. B. P. Pattabhirama Rao,Q108507760-2,2,Q108507760,D:__department__>Ministry of Industry,0,1984-11-05,1985-01-03,1_Upload_2352.pdf,25,,-1,Minister of State,['Q3763961-4'],[],"[('1_Upload_2352.pdf', 25), ('1_Upload_2343.pdf', 29), ('1_Upload_2346.pdf', 31), ('1_Upload_2347.pdf', 30)]"
P Namgyal,Q108663917-0,0,Q108663917,D:__department__>Ministry of Road Transport and Highways,0,1988-02-15,1989-07-04,1_Upload_2328.pdf,2,1_Upload_2167.pdf,48,Deputy Minister,['Q7286080-1'],[],"[('1_Upload_2328.pdf', 2), ('1_Upload_2321.pdf', 54), ('1_Upload_2322.pdf', 53), ('1_Upload_2323.pdf', 52), ('1_Upload_2334.pdf', 18), ('1_Upload_2324.pdf', 59), ('1_Upload_2325.pdf', 57), ('1_Upload_2178.pdf', 56)]"
P Namgyal,Q108663917-1,1,Q108663917,D:__department__>Ministry of Parliamentary Affairs,0,1988-06-25,1989-07-04,1_Upload_2334.pdf,18,1_Upload_2173.pdf,12,Deputy Minister,"['Q5628338-12', 'Q6951677-2']",[],"[('1_Upload_2334.pdf', 18), ('1_Upload_2324.pdf', 59), ('1_Upload_2325.pdf', 57), ('1_Upload_2178.pdf', 56), ('1_Upload_2167.pdf', 48), ('1_Upload_2173.pdf', 12)]"
P Namgyal,Q108663917-2,2,Q108663917,D:__department__>Ministry of Chemicals and Fertilisers,0,1989-07-04,1989-12-02,1_Upload_2167.pdf,48,,-1,Minister of State,[],[],"[('1_Upload_2167.pdf', 48)]"
P Namgyal,Q108663917-3,3,Q108663917,D:__department__>Ministry of Industry,0,1989-07-04,1989-12-02,1_Upload_2167.pdf,48,,-1,Minister of State,"['Q3763961-4', 'Q6125834-0']",[],"[('1_Upload_2167.pdf', 48)]"
P Namgyal,Q108663917-4,4,Q108663917,D:__department__>Ministry of Industry>Department of Chemicals and Petro- chemicals,0,1989-07-04,1989-12-02,1_Upload_2173.pdf,12,,-1,Minister of State,[],[],"[('1_Upload_2173.pdf', 12)]"
P Namgyal,Q108663917-5,5,Q108663917,D:__department__>Ministry of Parliamentary Affairs,0,1989-07-04,1989-12-02,1_Upload_2173.pdf,12,,-1,Minister of State,"['Q5628338-12', 'Q6951677-2']",[],"[('1_Upload_2173.pdf', 12)]"
Charanjit Chanana,Q110322034-0,0,Q110322034,D:__department__>Ministry of Industry,0,1980-03-03,1982-01-15,1_Upload_2427.pdf,17,1_Upload_2415.pdf,9,Minister of State,"['Q297950-1', 'Q3520007-2']",[],"[('1_Upload_2427.pdf', 17), ('1_Upload_2428.pdf', 18), ('1_Upload_2429.pdf', 21), ('1_Upload_2430.pdf', 21), ('1_Upload_2424.pdf', 22), ('1_Upload_2407.pdf', 1), ('1_Upload_2411.pdf', 20), ('1_Upload_2415.pdf', 9)]"
Charanjit Chanana,Q110322034-1,1,Q110322034,D:__department__>Ministry of Industry,0,1982-01-15,1982-09-03,1_Upload_2415.pdf,9,1_Upload_2422.pdf,20,Minister of State,['Q3520007-6'],[],"[('1_Upload_2415.pdf', 9), ('1_Upload_2413.pdf', 21), ('1_Upload_2414.pdf', 20), ('1_Upload_2422.pdf', 20)]"
Charanjit Chanana,Q110322034-2,2,Q110322034,D:__department__>Ministry of Steel and Mines,0,1982-01-15,1982-09-03,1_Upload_2415.pdf,9,1_Upload_2422.pdf,20,Minister of State,['Q3520007-5'],[],"[('1_Upload_2415.pdf', 9), ('1_Upload_2413.pdf', 21), ('1_Upload_2414.pdf', 20), ('1_Upload_2422.pdf', 20)]"
Harinath Mishra,Q110322062-0,0,Q110322062,D:__department__>Ministry of Rural Development,0,1983-01-29,1984-08-02,1_Upload_2373.pdf,5,1_Upload_2350.pdf,3,Minister of State (Independent Charge),[],[],"[('1_Upload_2373.pdf', 5), ('1_Upload_2365.pdf', 34), ('1_Upload_2366.pdf', 31), ('1_Upload_2344.pdf', 32), ('1_Upload_2348.pdf', 32), ('1_Upload_2350.pdf', 3)]"
Harinath Mishra,Q110322062-1,1,Q110322062,D:__department__>Ministry of Irrigation,0,1984-08-02,1984-11-01,1_Upload_2350.pdf,3,,-1,Minister of State,"['Q7238171-34', 'Q962538-6']",[],"[('1_Upload_2350.pdf', 3), ('1_Upload_2345.pdf', 29)]"
Harinath Mishra,Q110322062-2,2,Q110322062,D:__department__>Ministry of Planning,0,1984-11-05,1985-01-03,1_Upload_2352.pdf,22,,-1,Minister of State,['Q275146-4'],[],"[('1_Upload_2352.pdf', 22), ('1_Upload_2343.pdf', 26), ('1_Upload_2346.pdf', 28), ('1_Upload_2347.pdf', 27)]"
P. Venkata Reddy,Q110322103-0,0,Q110322103,D:__department__>Ministry of Industry,0,1980-06-02,1980-10-21,1_Upload_2429.pdf,39,1_Upload_2424.pdf,48,Deputy Minister,[],[],"[('1_Upload_2429.pdf', 39), ('1_Upload_2435.pdf', 10), ('1_Upload_2430.pdf', 39)]"
P. Venkata Reddy,Q110322103-1,1,Q110322103,D:__department__>Ministry of Labour,0,1980-10-21,1982-01-08,1_Upload_2424.pdf,48,1_Upload_2418.pdf,2,Deputy Minister,"['Q1896096-5', 'Q3520007-3']",[],"[('1_Upload_2424.pdf', 48), ('1_Upload_2439.pdf', 21), ('1_Upload_2411.pdf', 46), ('1_Upload_2418.pdf', 2)]"
B. N. Datar,Q110322120-0,0,Q110322120,D:__department__>Ministry of Home Affairs,0,1957-04-16,1962-04-10,1_Upload_2023.pdf,21,,-1,Minister of State,"['Q244689-5', 'Q2724411-3']",[],"[('1_Upload_2023.pdf', 21)]"
B. N. Datar,Q110322120-1,1,Q110322120,D:__department__>Ministry of Home Affairs,0,1962-04-16,1963-09-02,1_Upload_2923.pdf,1,,-1,Minister of State,"['Q244689-6', 'Q317769-7']",[],"[('1_Upload_2923.pdf', 1), ('1_Upload_2922.pdf', 23), ('1_Upload_2924.pdf', 23), ('1_Upload_2925.pdf', 24), ('1_Upload_2926.pdf', 24), ('1_Upload_2927.pdf', 24), ('1_Upload_2928.pdf', 24)]"
J. B. Muthyal Rao,Q110322132-0,0,Q110322132,D:__department__>Ministry of Parliamentary Affairs,0,1967-03-18,1967-11-14,1_Upload_2854.pdf,13,1_Upload_2867.pdf,7,Deputy Minister,['Q7288604-7'],[],"[('1_Upload_2854.pdf', 13), ('1_Upload_2855.pdf', 46), ('1_Upload_2856.pdf', 45), ('1_Upload_2867.pdf', 7)]"
J. B. Muthyal Rao,Q110322132-1,1,Q110322132,D:__department__>Ministry of Chemicals and Fertilisers,0,1967-11-18,1969-02-14,1_Upload_2869.pdf,0,1_Upload_2833.pdf,24,Deputy Minister,['Q4807564-4'],[],"[('1_Upload_2869.pdf', 0), ('1_Upload_2857.pdf', 48), ('1_Upload_2835.pdf', 47), ('1_Upload_2836.pdf', 46), ('1_Upload_2833.pdf', 24)]"
J. B. Muthyal Rao,Q110322132-2,2,Q110322132,D:__department__>Ministry of Petroleum,0,1967-11-18,1969-02-14,1_Upload_2869.pdf,0,1_Upload_2833.pdf,24,Deputy Minister,['Q4807564-5'],[],"[('1_Upload_2869.pdf', 0), ('1_Upload_2857.pdf', 48), ('1_Upload_2835.pdf', 47), ('1_Upload_2836.pdf', 46), ('1_Upload_2833.pdf', 24)]"
J. B. Muthyal Rao,Q110322132-3,3,Q110322132,D:__department__>Ministry of Welfare,0,1967-11-14,1969-02-14,1_Upload_2867.pdf,7,1_Upload_2833.pdf,24,Deputy Minister,['Q4807564-6'],[],"[('1_Upload_2867.pdf', 7), ('1_Upload_2869.pdf', 0), ('1_Upload_2857.pdf', 48), ('1_Upload_2835.pdf', 47), ('1_Upload_2836.pdf', 46), ('1_Upload_2833.pdf', 24)]"
